PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Richie Brockel,CAR,RB,25.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,1.0,3.0,3.0,13.0,4.33,0.0,,,9.0,12.0,11.5,10.0,,125.0,
Keary Colbert,KAN,WR,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,9.0,89.0,9.89,0.0,,,9.0,17.0,17.4,12.4,,146.0,
Kevin Faulk,NWE,RB,35.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,57.0,3.35,0.0,9.0,7.0,34.0,4.86,0.0,,,9.0,16.0,16.1,12.6,,122.0,
Daniel Graham,TEN,TE,33.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,25.0,12.5,1.0,,,9.0,11.0,10.5,9.5,,62.0,
Chad Hall,PHI,WR,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.33,0.0,9.0,3.0,20.0,6.67,1.0,,,9.0,12.0,12.3,10.8,,142.0,
Greg Jones,JAX,RB,30.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,1.0,9.0,4.0,19.0,4.75,0.0,,,9.0,13.0,12.6,10.6,,124.0,
Weslye Saunders,PIT,TE,22.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.0,29.0,7.25,1.0,,,9.0,13.0,12.9,10.9,,61.0,
Cecil Shorts,JAX,WR,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,2.0,30.0,15.0,1.0,,,9.0,11.0,11.0,10.0,,144.0,
Luke Stocker,TAM,TE,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,12.0,92.0,7.67,0.0,,,9.0,21.0,21.2,15.2,,60.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Weems,ATL,WR,26.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,11.0,90.0,8.18,0.0,,,9.0,20.0,20.0,14.5,,145.0,
John Gilmore,NOR,TE,32.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,3.0,20.0,6.67,1.0,,,8.0,11.0,11.0,9.5,,63.0,
Michael Hoomanawanui,STL,RB,23.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,7.0,83.0,11.86,0.0,,,8.0,15.0,15.3,11.8,,127.0,
Henry Hynoski,NYG,RB,23.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,12.0,83.0,6.92,0.0,,,8.0,20.0,20.3,14.3,,126.0,
Ruvell Martin,BUF,WR,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,7.0,82.0,11.71,0.0,,,8.0,15.0,15.2,11.7,,147.0,
Cameron Morrah,SEA,TE,24.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,6.0,74.0,12.33,0.0,,,8.0,14.0,13.5,10.5,,64.0,
Anthony Sherman,ARI,RB,23.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,9.0,8.0,72.0,9.0,0.0,,,8.0,16.0,15.5,11.5,,128.0,
Billy Bajema,STL,TE,29.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,9.0,71.0,7.89,0.0,,,7.0,16.0,16.1,11.6,,65.0,
Brandon Banks,WAS,WR,24.0,16.0,0.0,1.0,1.0,49.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,10.0,0.0,,,7.0,1.0,4.6,0.6,,149.0,
Rock Cartwright,OAK,RB,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,11.25,0.0,6.0,4.0,24.0,6.0,0.0,,,7.0,11.0,10.9,8.9,,130.0,
Chris Cooley,WAS,TE,29.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,13.0,8.0,65.0,8.13,0.0,,,7.0,15.0,14.8,10.8,,66.0,
Lee Evans,BAL,WR,30.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,4.0,74.0,18.5,0.0,,,7.0,11.0,11.4,9.4,,148.0,
Ahmard Hall,TEN,RB,32.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,0.0,14.0,9.0,46.0,5.11,0.0,,,7.0,15.0,15.5,10.5,,129.0,
DuJuan Harris,JAX,RB,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,4.67,0.0,2.0,1.0,4.0,4.0,0.0,,,7.0,6.0,5.6,5.1,,131.0,
Richard Bartel,ARI,QB,28.0,2.0,0.0,10.0,22.0,86.0,1.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,6.0,7.3,7.3,,57.0,
Charlie Batch,PIT,QB,37.0,4.0,1.0,15.0,24.0,208.0,0.0,1.0,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,,0.0,,,6.0,6.0,7.1,7.1,,60.0,
Colin Cloherty,JAX,TE,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.0,57.0,14.25,0.0,,,6.0,10.0,15.7,13.7,,69.0,
Rashied Davis,DET,WR,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,63.0,15.75,0.0,,,6.0,10.0,10.3,8.3,,150.0,
Bruce Gradkowski,CIN,QB,28.0,2.0,0.0,8.0,18.0,109.0,1.0,1.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,,0.0,,,6.0,6.0,7.5,7.5,,56.0,
Matt Leinart,HOU,QB,28.0,2.0,1.0,10.0,13.0,57.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,6.0,6.2,6.2,,58.0,
Luke McCown,JAX,QB,30.0,4.0,2.0,30.0,56.0,296.0,0.0,4.0,7.0,23.0,3.29,0.0,0.0,0.0,0.0,,0.0,,,6.0,4.0,9.1,8.1,,59.0,
Brit Miller,STL,RB,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.8,0.0,3.0,3.0,41.0,13.67,0.0,,,6.0,9.0,8.5,7.0,,132.0,
Matthew Mulligan,NYJ,TE,26.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,5.0,58.0,11.6,0.0,,,6.0,11.0,10.8,8.3,,68.0,
Ryan Taylor,GNB,TE,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,4.0,1.0,,,6.0,7.0,7.4,6.9,,67.0,
Armando Allen,CHI,RB,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,3.2,0.0,1.0,0.0,0.0,,0.0,,,5.0,5.0,4.8,4.8,,136.0,
Danny Amendola,STL,WR,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,5.0,45.0,9.0,0.0,,,5.0,9.0,9.0,6.0,,156.0,
Deon Butler,SEA,WR,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,6.0,51.0,8.5,0.0,,,5.0,11.0,11.1,8.1,,152.0,
Tyler Clutts,CHI,WR,27.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,8.0,48.0,6.0,0.0,,,5.0,12.0,12.3,7.8,,153.0,
Brody Eldridge,IND,TE,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,9.0,45.0,5.0,0.0,,,5.0,14.0,13.5,9.0,,72.0,
Jerome Felton,2TM,RB,25.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.33,0.0,7.0,4.0,40.0,10.0,0.0,,,5.0,9.0,9.0,7.0,,135.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan Logan,DET,RB,30.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,3.56,0.0,1.0,1.0,19.0,19.0,0.0,,,5.0,,3.1,-0.4,,134.0,
Erik Lorig,TAM,RB,25.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,6.0,53.0,8.83,0.0,,,5.0,11.0,11.3,8.3,,133.0,
Jake O'Connell,KAN,TE,26.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,7.0,52.0,7.43,0.0,,,5.0,12.0,12.2,8.7,,70.0,
Zach Potter,JAX,TE,25.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,5.0,50.0,10.0,0.0,,,5.0,10.0,10.0,7.5,,71.0,
Chris Redman,ATL,QB,34.0,5.0,0.0,18.0,28.0,188.0,0.0,1.0,5.0,-6.0,-1.2,0.0,0.0,0.0,0.0,,0.0,,,5.0,5.0,5.9,5.9,,61.0,
Matt Slater,NWE,WR,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,46.0,46.0,0.0,,,5.0,5.0,5.1,4.1,,155.0,
Sammie Stroughter,TAM,WR,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,52.0,13.0,0.0,,,5.0,8.0,8.7,6.2,,151.0,
LaQuan Williams,BAL,WR,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,4.0,46.0,11.5,0.0,,,5.0,7.0,7.6,4.6,,154.0,
Kyle Boller,OAK,QB,30.0,2.0,1.0,15.0,28.0,161.0,0.0,3.0,9.0,38.0,4.22,0.0,0.0,0.0,0.0,,0.0,,,4.0,1.0,5.7,4.2,,62.0,
Stephen Burton,MIN,WR,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,38.0,19.0,0.0,,,4.0,6.0,5.8,4.8,,161.0,
Mike Caussin,BUF,TE,24.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,5.0,41.0,8.2,0.0,,,4.0,9.0,9.1,6.6,,74.0,
Jeff Cumberland,NYJ,TE,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,35.0,17.5,0.0,,,4.0,6.0,5.5,4.5,,77.0,
Julian Edelman,NWE,WR,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,9.0,4.0,34.0,8.5,0.0,,,4.0,5.0,12.7,9.2,,157.0,
Tony Fiammetta,DAL,RB,25.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,5.0,3.0,39.0,13.0,0.0,,,4.0,7.0,7.3,5.8,,138.0,
Jerome Harrison,DET,RB,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,41.0,2.93,0.0,2.0,1.0,3.0,3.0,0.0,,,4.0,5.0,5.4,4.9,,137.0,
Will Heller,DET,TE,30.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,42.0,7.0,0.0,,,4.0,10.0,10.2,7.2,,73.0,
Owen Marecic,CLE,RB,23.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,7.0,5.0,31.0,6.2,0.0,,,4.0,8.0,8.4,5.4,,141.0,
Jerious Norwood,STL,RB,28.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,61.0,2.54,0.0,1.0,0.0,0.0,,0.0,,,4.0,4.0,5.1,5.1,,140.0,
Kassim Osgood,JAX,WR,31.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,5.0,42.0,8.4,0.0,,,4.0,9.0,9.2,6.7,,158.0,
Montell Owens,JAX,RB,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,3.9,0.0,3.0,2.0,2.0,1.0,0.0,,,4.0,6.0,6.1,5.1,,139.0,
Zack Pianalto,TAM,TE,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,40.0,10.0,0.0,,,4.0,8.0,8.0,6.0,,75.0,
Taylor Price,2TM,WR,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,39.0,19.5,0.0,,,4.0,6.0,5.9,4.9,,159.0,
Andrew Quarless,GNB,TE,23.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,36.0,12.0,0.0,,,4.0,7.0,6.6,5.1,,76.0,
DeMarco Sampson,ARI,WR,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,3.0,36.0,12.0,0.0,,,4.0,7.0,6.6,5.1,,163.0,
Owen Schmitt,PHI,RB,26.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.5,0.0,7.0,3.0,32.0,10.67,0.0,,,4.0,7.0,6.8,5.3,,142.0,
Chansi Stuckey,ARI,WR,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.0,39.0,9.75,0.0,,,4.0,7.0,7.4,4.9,,160.0,
Devin Thomas,NYG,WR,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,37.0,12.33,0.0,,,4.0,7.0,6.7,5.2,,162.0,
Johnny White,BUF,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.17,0.0,4.0,1.0,-3.0,-3.0,0.0,,,4.0,5.0,4.5,4.0,,143.0,
Adrian Arrington,NOR,WR,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,31.0,15.5,0.0,,,3.0,5.0,5.1,4.1,,166.0,
Anthony Becht,KAN,TE,34.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,26.0,8.67,0.0,,,3.0,6.0,5.6,4.1,,81.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Brock,BUF,TE,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,27.0,13.5,0.0,,,3.0,5.0,4.7,3.7,,80.0,
Jordan Cameron,CLE,TE,23.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,6.0,33.0,5.5,0.0,,,3.0,9.0,9.3,6.3,,78.0,
Mark Clayton,STL,WR,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,26.0,8.67,0.0,,,3.0,6.0,5.6,4.1,,172.0,
Jim Dray,ARI,TE,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,25.0,12.5,0.0,,,3.0,5.0,4.5,3.5,,82.0,
Kris Durham,SEA,WR,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,30.0,10.0,0.0,,,3.0,6.0,6.0,4.5,,167.0,
Quinn Johnson,TEN,RB,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,30.0,10.0,0.0,,,3.0,6.0,6.0,4.5,,145.0,
Jon Kitna,DAL,QB,39.0,3.0,0.0,6.0,10.0,87.0,1.0,2.0,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,,0.0,,,3.0,3.0,5.3,5.3,,63.0,
J.P. Losman,MIA,QB,30.0,2.0,0.0,6.0,10.0,60.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,,0.0,,,3.0,2.0,2.0,1.5,,64.0,
Marc Mariani,TEN,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,12.0,5.0,24.0,4.8,0.0,,,3.0,7.0,13.3,10.3,,169.0,
Carlton Mitchell,CLE,WR,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,31.0,10.33,0.0,,,3.0,6.0,6.1,4.6,,165.0,
Niles Paul,WAS,WR,22.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,5.0,2.0,25.0,12.5,0.0,,,3.0,5.0,5.2,4.2,,164.0,
Bilal Powell,NYJ,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,1.62,0.0,1.0,1.0,7.0,7.0,0.0,,,3.0,3.0,3.3,2.3,,148.0,
Brian Robiskie,CLE,WR,24.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,3.0,25.0,8.33,0.0,,,3.0,6.0,5.5,4.0,,173.0,
Da'Rel Scott,NYG,RB,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.2,0.0,2.0,2.0,13.0,6.5,0.0,,,3.0,4.0,4.4,2.9,,146.0,
Kory Sperry,SDG,TE,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,32.0,32.0,0.0,,,3.0,4.0,4.2,3.7,,79.0,
Manase Tonga,OAK,RB,27.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,4.0,3.0,18.0,6.0,0.0,,,3.0,6.0,6.0,4.5,,144.0,
Tiquan Underwood,NWE,WR,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,3.0,30.0,10.0,0.0,,,3.0,6.0,6.0,4.5,,168.0,
Lawrence Vickers,HOU,RB,28.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,29.0,7.25,0.0,,,3.0,7.0,6.9,4.9,,147.0,
Bryan Walters,SDG,WR,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,27.0,9.0,0.0,,,3.0,6.0,5.7,4.2,,170.0,
Ryan Whalen,CIN,WR,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,27.0,6.75,0.0,,,3.0,7.0,6.7,4.7,,171.0,
Brock Bolen,JAX,RB,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,5.0,2.0,6.0,3.0,0.0,,,2.0,4.0,4.0,3.0,,150.0,
Thomas Clayton,CLE,RB,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,1.5,0.0,1.0,1.0,3.0,3.0,0.0,,,2.0,3.0,2.5,2.0,,155.0,
Clyde Gates,MIA,WR,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,,2.0,19.0,9.5,0.0,,,2.0,4.0,4.3,3.3,,174.0,
Garrett Graham,HOU,TE,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,24.0,24.0,0.0,,,2.0,3.0,3.4,2.9,,84.0,
Alex Green,GNB,RB,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,1.0,1.0,6.0,6.0,0.0,,,2.0,3.0,2.7,2.2,,153.0,
Virgil Green,DEN,TE,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,24.0,8.0,0.0,,,2.0,5.0,5.4,3.9,,83.0,
Roscoe Parrish,BUF,WR,29.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,16.0,16.0,0.0,,,2.0,3.0,2.6,2.1,,176.0,
Justin Peelle,SFO,TE,32.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,19.0,19.0,0.0,,,2.0,3.0,2.9,2.4,,85.0,
Cedric Peerman,CIN,RB,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,0.0,1.0,0.0,0.0,,0.0,,,2.0,2.0,1.5,1.5,,154.0,
Chris Pressley,CIN,RB,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,19.0,6.33,0.0,,,2.0,5.0,4.9,3.4,,152.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Reed,BAL,WR,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,0.0,2.0,0.0,0.0,,0.0,,,2.0,-1.0,0.1,-1.4,,175.0,
Mike Sellers,WAS,RB,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,15.0,15.0,0.0,,,2.0,3.0,2.5,2.0,,156.0,
Brett Swain,SFO,WR,26.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,2.0,15.0,7.5,0.0,,,2.0,4.0,3.5,2.5,,177.0,
David Thomas,NOR,TE,28.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,5.0,16.0,3.2,0.0,,,2.0,7.0,6.6,4.1,,86.0,
Josh Vaughan,CAR,RB,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,3.43,0.0,0.0,0.0,0.0,,0.0,,,2.0,2.0,2.4,2.4,,149.0,
Eddie Williams,2TM,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0,,,2.0,3.0,2.9,2.4,,151.0,
Anthony Allen,BAL,RB,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.67,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.8,0.8,,162.0,
Emmanuel Arceneaux,MIN,WR,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,10.0,10.0,0.0,,,1.0,2.0,2.0,1.5,,180.0,
David Ausberry,OAK,TE,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,2.0,2.0,14.0,7.0,0.0,,,1.0,3.0,3.2,2.2,,88.0,
Allen Bradford,TAM,RB,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,2.6,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,1.3,1.3,,157.0,
Aaron Brown,DET,RB,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,,,1.0,2.0,1.9,1.4,,160.0,
Mark Brunell,NYJ,QB,41.0,16.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,1.1,1.1,,67.0,
Shaun Chapas,DAL,RB,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,,,1.0,2.0,1.9,1.4,,161.0,
Mike Cox,ATL,TE,26.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,8.0,4.0,0.0,,,1.0,2.0,2.3,0.8,,91.0,
Chase Daniel,NOR,QB,25.0,16.0,0.0,4.0,5.0,29.0,0.0,0.0,3.0,-3.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.9,0.9,,69.0,
Ryan D'Imperio,MIN,RB,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,7.0,3.5,0.0,,,1.0,3.0,2.7,1.7,,163.0,
Armanti Edwards,CAR,WR,23.0,16.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.9,0.9,,181.0,
Anthony Hill,IND,TE,26.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,10.0,5.0,0.0,,,1.0,3.0,3.0,2.0,,90.0,
Shaun Hill,DET,QB,31.0,2.0,0.0,2.0,3.0,33.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,1.2,1.2,,65.0,
Jeremy Horne,KAN,WR,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0,,0.0,,,1.0,1.0,0.5,0.5,,187.0,
Brian Hoyer,NWE,QB,26.0,3.0,0.0,1.0,1.0,22.0,0.0,0.0,4.0,-3.0,-0.75,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.6,0.6,,70.0,
Colin Kaepernick,SFO,QB,24.0,3.0,0.0,3.0,5.0,35.0,0.0,0.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,1.2,1.2,,66.0,
Reggie Kelly,ATL,TE,34.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,7.0,7.0,0.0,,,1.0,2.0,1.7,1.2,,92.0,
Ryan Mahaffey,IND,RB,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,,,1.0,2.0,1.5,1.0,,164.0,
Jeron Mastrud,MIA,WR,24.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,8.0,8.0,0.0,,,1.0,2.0,1.8,1.3,,184.0,
Reagan Maui'a,ARI,RB,27.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,12.0,12.0,0.0,,,1.0,2.0,2.2,1.7,,159.0,
Nick Miller,2TM,WR,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,8.0,8.0,0.0,,,1.0,2.0,7.8,7.3,,182.0,
Allen Reisner,MIN,TE,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,,,1.0,2.0,1.5,1.0,,93.0,
Jordan Shipley,CIN,WR,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,14.0,3.5,0.0,,,1.0,4.0,4.9,2.4,,178.0,
Lee Smith,BUF,TE,24.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,11.0,2.75,0.0,,,1.0,5.0,5.1,3.1,,89.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micheal Spurlock,TAM,WR,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,13.0,6.5,0.0,,,1.0,3.0,3.3,2.3,,179.0,
