PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Antwaan Randle El,PIT,WR,31.0,16.0,0.0,2.0,2.0,42.0,2.0,0.0,1.0,2.0,2.0,0.0,39.0,22.0,253.0,11.5,0.0,,,37.0,55.0,59.2,44.2,,99.0,
Micheal Spurlock,TAM,WR,27.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,17.0,250.0,14.71,2.0,,,37.0,52.0,62.0,49.5,,100.0,
Joe Webb,MIN,QB,24.0,5.0,2.0,54.0,89.0,477.0,0.0,3.0,18.0,120.0,6.67,2.0,0.0,0.0,0.0,,0.0,,,37.0,36.0,45.6,39.1,,43.0,
Charlie Whitehurst,SEA,QB,28.0,6.0,2.0,57.0,99.0,507.0,2.0,3.0,20.0,43.0,2.15,1.0,0.0,0.0,0.0,,0.0,,2.0,37.0,35.0,41.6,37.6,,45.0,
Early Doucet,ARI,WR,25.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,59.0,26.0,291.0,11.19,1.0,,,36.0,62.0,64.6,48.6,,102.0,
Jermichael Finley,GNB,TE,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,21.0,301.0,14.33,1.0,,,36.0,57.0,60.1,46.6,,35.0,
Kenneth Darby,STL,RB,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,107.0,3.15,2.0,13.0,10.0,61.0,6.1,1.0,,,35.0,45.0,47.8,39.8,,74.0,
Harry Douglas,ATL,WR,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,-2.5,0.0,53.0,22.0,294.0,13.36,1.0,,,35.0,57.0,59.9,45.9,,104.0,
Brian Finneran,ATL,WR,34.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,19.0,166.0,8.74,3.0,,,35.0,54.0,56.6,44.1,,105.0,
John Skelton,ARI,QB,22.0,5.0,4.0,60.0,126.0,662.0,2.0,2.0,10.0,49.0,4.9,0.0,0.0,0.0,0.0,,0.0,,,35.0,32.0,38.9,34.4,,46.0,
Brandon Stokley,SEA,WR,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,31.0,354.0,11.42,0.0,,,35.0,66.0,69.4,50.9,,103.0,
Delanie Walker,SFO,TE,26.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,0.0,45.0,29.0,331.0,11.41,0.0,,,35.0,63.0,66.4,48.4,,36.0,
Andre Caldwell,CIN,WR,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,37.0,25.0,345.0,13.8,0.0,,,34.0,58.0,61.8,45.8,,106.0,
Dexter McCluster,KAN,WR,21.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,71.0,3.94,0.0,39.0,21.0,209.0,9.95,1.0,,,34.0,53.0,63.0,48.5,,108.0,
Randy McMichael,SDG,WR,31.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,20.0,221.0,11.05,2.0,,,34.0,54.0,57.1,44.1,,107.0,
Mewelde Moore,PIT,RB,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,99.0,3.0,0.0,31.0,26.0,205.0,7.88,0.0,2.0,,34.0,60.0,63.4,47.4,,75.0,
David Thomas,NOR,TE,27.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,30.0,219.0,7.3,2.0,,,34.0,64.0,66.9,48.9,,37.0,
Justin Gage,TEN,WR,29.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,20.0,266.0,13.3,1.0,,,33.0,53.0,55.6,42.6,,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Hoomanawanui,STL,TE,22.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,13.0,146.0,11.23,3.0,,,33.0,46.0,48.6,39.1,,38.0,
Craig Davis,SDG,WR,25.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,21.0,259.0,12.33,1.0,,,32.0,53.0,55.9,42.4,,110.0,
Jason Hill,2TM,WR,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,11.0,248.0,22.55,1.0,,,31.0,42.0,44.8,36.3,,111.0,
Greg Camarillo,MIN,WR,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,20.0,240.0,12.0,1.0,,,30.0,50.0,53.0,40.0,,112.0,
Andrew Quarless,GNB,TE,22.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,21.0,238.0,11.33,1.0,,,30.0,50.0,53.3,39.3,,39.0,
Jake Delhomme,CLE,QB,35.0,5.0,4.0,93.0,149.0,872.0,2.0,7.0,8.0,-2.0,-0.25,0.0,0.0,0.0,0.0,,0.0,,,29.0,26.0,37.2,32.7,,48.0,
Zach Miller,JAX,TE,26.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,26.0,20.0,216.0,10.8,1.0,,,29.0,49.0,51.5,38.5,,40.0,
Tyler Thigpen,MIA,QB,26.0,5.0,1.0,33.0,62.0,435.0,2.0,2.0,13.0,73.0,5.62,0.0,0.0,0.0,0.0,,0.0,,,29.0,28.0,33.2,29.7,,47.0,
Matt Flynn,GNB,QB,25.0,7.0,1.0,40.0,66.0,433.0,3.0,2.0,9.0,26.0,2.89,0.0,0.0,0.0,0.0,,0.0,,,28.0,27.0,32.4,28.9,,49.0,
Derek Hagan,NYG,WR,26.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,24.0,223.0,9.29,1.0,,,28.0,52.0,55.3,40.3,,114.0,
Julius Jones,2TM,RB,29.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,223.0,3.72,0.0,22.0,17.0,59.0,3.47,0.0,,,28.0,44.0,47.7,35.7,,76.0,
LaRod Stephens-Howling,ARI,WR,23.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,113.0,4.91,1.0,23.0,16.0,111.0,6.94,0.0,,,28.0,44.0,62.4,48.4,,113.0,
Billy Bajema,STL,TE,28.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,14.0,145.0,10.36,2.0,,,27.0,40.0,43.0,32.5,,41.0,
Chris Chambers,KAN,WR,32.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,22.0,213.0,9.68,1.0,,,27.0,49.0,52.3,38.3,,116.0,
Mike Hart,IND,RB,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,185.0,4.3,1.0,6.0,6.0,25.0,4.17,0.0,,,27.0,33.0,36.0,30.0,,77.0,
Jacob Hester,SDG,RB,25.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,2.31,0.0,26.0,22.0,145.0,6.59,1.0,,,27.0,49.0,51.5,37.5,,78.0,
Donald Jones,BUF,WR,23.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.33,0.0,41.0,18.0,213.0,11.83,1.0,,,27.0,45.0,48.4,36.4,,115.0,
Martellus Bennett,DAL,TE,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,33.0,260.0,7.88,0.0,,,26.0,58.0,61.5,41.5,,43.0,
Tarvaris Jackson,MIN,QB,27.0,3.0,1.0,34.0,58.0,341.0,3.0,4.0,7.0,63.0,9.0,0.0,0.0,0.0,0.0,,0.0,,1.0,26.0,25.0,32.4,28.9,,50.0,
Brian Leonard,CIN,RB,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,61.0,6.78,0.0,26.0,20.0,137.0,6.85,1.0,,,26.0,46.0,48.8,35.8,,79.0,
Dante Rosario,CAR,TE,26.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,58.0,32.0,264.0,8.25,0.0,,,26.0,58.0,61.2,42.2,,42.0,
Kevin Smith,DET,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,133.0,3.91,0.0,16.0,11.0,123.0,11.18,0.0,,,26.0,37.0,42.6,31.1,,80.0,
Trent Edwards,2TM,QB,27.0,5.0,3.0,55.0,101.0,521.0,2.0,5.0,14.0,58.0,4.14,0.0,0.0,0.0,0.0,,0.0,,,25.0,25.0,32.6,29.6,,52.0,
Donald Lee,GNB,TE,30.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,11.0,73.0,6.64,3.0,,,25.0,35.0,35.8,29.8,,44.0,
Stephen McGee,DAL,QB,25.0,2.0,1.0,22.0,44.0,238.0,2.0,0.0,13.0,74.0,5.69,0.0,0.0,0.0,0.0,,0.0,,,25.0,24.0,24.4,23.9,,51.0,
Mike Sellers,WAS,RB,35.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,40.0,20.0,224.0,11.2,0.0,1.0,,25.0,45.0,47.6,34.6,,81.0,
Travis Beckum,NYG,TE,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,13.0,116.0,8.92,2.0,,,24.0,37.0,39.6,30.1,,46.0,
Bernard Berrian,MIN,WR,30.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-8.0,0.0,54.0,28.0,252.0,9.0,0.0,,,24.0,50.0,54.4,36.4,,117.0,
Jeff King,CAR,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,19.0,121.0,6.37,2.0,,,24.0,43.0,46.1,33.6,,118.0,
Craig Stevens,TEN,TE,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,11.0,122.0,11.09,2.0,,,24.0,35.0,38.2,29.7,,45.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sammie Stroughter,TAM,WR,24.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,38.0,24.0,239.0,9.96,0.0,,,24.0,47.0,50.6,35.1,,119.0,
Leon Washington,SEA,RB,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,100.0,3.7,1.0,13.0,9.0,79.0,8.78,0.0,,,24.0,30.0,52.4,43.4,,82.0,
Charlie Batch,PIT,QB,36.0,3.0,2.0,29.0,49.0,352.0,3.0,3.0,7.0,30.0,4.29,0.0,0.0,0.0,0.0,,0.0,,,23.0,21.0,28.1,24.1,,53.0,
Ted Ginn,SFO,WR,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,35.0,12.0,163.0,13.58,1.0,,,23.0,34.0,43.9,34.4,,120.0,
Bryant Johnson,DET,WR,29.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,18.0,210.0,11.67,0.0,1.0,,23.0,41.0,44.0,32.0,,123.0,
Golden Tate,SEA,WR,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,39.0,21.0,227.0,10.81,0.0,,,23.0,43.0,46.6,32.6,,122.0,
Kelley Washington,SDG,WR,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,13.0,173.0,13.31,1.0,,,23.0,36.0,39.3,29.8,,121.0,
John Gilmore,TAM,TE,31.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,13.0,160.0,12.31,1.0,,,22.0,35.0,38.0,28.5,,47.0,
Ruvell Martin,SEA,WR,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,7.0,158.0,22.57,1.0,,,22.0,29.0,31.8,25.3,,125.0,
Le'Ron McClain,BAL,RB,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,85.0,3.04,0.0,26.0,21.0,134.0,6.38,0.0,,,22.0,43.0,45.9,32.4,,84.0,
Ovie Mughelli,ATL,RB,30.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,2.77,0.0,18.0,13.0,126.0,9.69,1.0,,,22.0,35.0,38.2,28.7,,83.0,
Damian Williams,TEN,WR,22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,28.0,16.0,219.0,13.69,0.0,,,22.0,38.0,41.4,30.4,,124.0,
Patrick Cobbs,MIA,RB,27.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,8.0,91.0,11.38,2.0,,,21.0,28.0,28.6,24.1,,85.0,
Ed Dickson,BAL,TE,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,11.0,152.0,13.82,1.0,,,21.0,32.0,35.2,26.7,,48.0,
Joe McKnight,NYJ,RB,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,189.0,4.85,0.0,4.0,3.0,20.0,6.67,0.0,,,21.0,24.0,26.9,22.4,,86.0,
Chad Hall,PHI,WR,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,3.22,0.0,18.0,11.0,115.0,10.45,1.0,,,20.0,31.0,34.4,25.9,,127.0,
Greg Lewis,MIN,WR,30.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,17.0,197.0,11.59,0.0,,,20.0,37.0,39.7,28.2,,128.0,
Marlon Moore,MIA,WR,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,0.0,19.0,6.0,128.0,21.33,1.0,,,20.0,26.0,29.4,23.4,,126.0,
Leonard Pope,KAN,TE,27.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,10.0,76.0,7.6,2.0,,,20.0,30.0,29.6,24.6,,49.0,
Owen Schmitt,PHI,RB,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,19.0,136.0,7.16,1.0,,,20.0,39.0,41.6,29.1,,87.0,
Chris Baker,SEA,WR,31.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,9.0,116.0,12.89,1.0,,,18.0,27.0,29.6,22.1,,130.0,
Riley Cooper,PHI,WR,23.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,7.0,116.0,16.57,1.0,,,18.0,25.0,27.6,21.1,,129.0,
Lousaka Polite,MIA,RB,29.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,62.0,2.38,1.0,17.0,12.0,61.0,5.08,0.0,,,18.0,30.0,30.3,24.3,,88.0,
Dominic Rhodes,IND,RB,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,172.0,4.65,0.0,4.0,1.0,4.0,4.0,0.0,,,18.0,18.0,21.1,17.1,,89.0,
Lance Ball,DEN,RB,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,158.0,3.85,0.0,6.0,3.0,16.0,5.33,0.0,,,17.0,19.0,22.9,17.9,,90.0,
Mike Bell,2TM,RB,27.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,99.0,2.11,0.0,10.0,7.0,67.0,9.57,0.0,,,17.0,22.0,22.6,18.1,,92.0,
Antonio Brown,PIT,WR,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,16.0,167.0,10.44,0.0,,,17.0,32.0,41.2,29.7,,133.0,
Alge Crumpler,NWE,TE,33.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,6.0,52.0,8.67,2.0,,,17.0,23.0,23.2,20.2,,50.0,
Eric Decker,DEN,WR,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,6.0,106.0,17.67,1.0,,,17.0,20.0,24.1,16.6,,134.0,
Joey Galloway,WAS,WR,39.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,12.0,173.0,14.42,0.0,,,17.0,29.0,32.3,23.3,,132.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deji Karim,JAX,RB,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,160.0,4.57,0.0,7.0,3.0,10.0,3.33,0.0,,,17.0,16.0,21.0,14.5,,91.0,
Verran Tucker,KAN,WR,22.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,6.0,114.0,19.0,1.0,,,17.0,23.0,26.4,20.4,,131.0,
Terrance Copper,KAN,WR,28.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,18.0,157.0,8.72,0.0,,,16.0,34.0,36.7,24.7,,135.0,
Justin Peelle,ATL,TE,31.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,10.0,96.0,9.6,1.0,,,16.0,26.0,25.6,20.6,,51.0,
Fred Taylor,NWE,RB,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,155.0,3.6,0.0,3.0,2.0,6.0,3.0,0.0,,,16.0,18.0,21.1,17.1,,93.0,
Devin Aromashodu,CHI,WR,26.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,10.0,149.0,14.9,0.0,,,15.0,25.0,27.9,19.9,,137.0,
Dezmon Briscoe,TAM,WR,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,6.0,93.0,15.5,1.0,,,15.0,21.0,21.3,18.3,,136.0,
Daniel Graham,DEN,TE,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,18.0,148.0,8.22,0.0,,,15.0,32.0,35.3,22.8,,53.0,
Jim Kleinsasser,MIN,TE,33.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,17.0,148.0,8.71,0.0,,,15.0,32.0,34.8,23.3,,52.0,
Sammy Morris,NWE,RB,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,56.0,2.8,0.0,12.0,7.0,77.0,11.0,0.0,,,15.0,19.0,19.8,15.8,,94.0,
Todd Bouman,JAX,QB,38.0,1.0,1.0,18.0,34.0,222.0,2.0,2.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,14.0,14.0,15.7,15.7,,54.0,
Rashied Davis,CHI,WR,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,9.0,84.0,9.33,1.0,,,14.0,22.0,22.9,17.9,,138.0,
Naaman Roosevelt,BUF,WR,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,17.0,9.0,139.0,15.44,0.0,,,14.0,23.0,26.2,18.7,,139.0,
Matt Spaeth,PIT,TE,27.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,9.0,80.0,8.89,1.0,,,14.0,23.0,23.0,18.5,,54.0,
Maurice Stovall,TAM,WR,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,7.0,81.0,11.57,1.0,,,14.0,21.0,21.1,17.6,,140.0,
Tyrell Sutton,CAR,RB,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,71.0,5.46,0.0,12.0,12.0,70.0,5.83,0.0,,,14.0,26.0,26.1,20.1,,95.0,
Danny Ware,NYG,RB,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,73.0,3.65,0.0,9.0,7.0,67.0,9.57,0.0,,,14.0,21.0,21.0,17.5,,96.0,
Jerome Felton,DET,RB,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,3.45,0.0,15.0,8.0,54.0,6.75,0.0,,,13.0,20.0,20.5,16.0,,97.0,
Clay Harbor,PHI,TE,23.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,9.0,72.0,8.0,1.0,,,13.0,22.0,22.2,17.7,,55.0,
Spencer Larsen,DEN,RB,26.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,0.0,5.0,5.0,51.0,10.2,1.0,,,13.0,18.0,17.9,15.4,,98.0,
Dimitri Nance,GNB,RB,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,95.0,2.64,0.0,4.0,3.0,30.0,10.0,0.0,,,13.0,16.0,15.5,14.0,,100.0,
Michael Robinson,SEA,RB,27.0,11.0,4.0,1.0,1.0,28.0,0.0,0.0,12.0,77.0,6.42,0.0,13.0,8.0,37.0,4.63,0.0,,,13.0,21.0,20.5,16.5,,99.0,
Donte' Stallworth,BAL,WR,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,9.0,0.0,5.0,2.0,82.0,41.0,0.0,,,13.0,14.0,14.2,12.7,,141.0,
David Anderson,HOU,WR,27.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,11.0,117.0,10.64,0.0,,,12.0,23.0,25.7,17.2,,145.0,
Jackie Battle,KAN,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,2.5,1.0,3.0,1.0,9.0,9.0,0.0,,,12.0,13.0,12.9,12.4,,102.0,
David Clowney,2TM,WR,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,7.0,124.0,17.71,0.0,,,12.0,19.0,22.4,15.9,,142.0,
Sam Hurd,DAL,WR,25.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,14.0,120.0,8.57,0.0,,,12.0,26.0,29.0,19.0,,143.0,
Max Komar,ARI,WR,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,12.0,117.0,9.75,0.0,,,12.0,21.0,25.2,14.7,,147.0,
Laurence Maroney,DEN,RB,25.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,74.0,2.06,0.0,7.0,4.0,50.0,12.5,0.0,,,12.0,15.0,15.9,13.4,,101.0,
Cameron Morrah,SEA,WR,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,9.0,117.0,13.0,0.0,,,12.0,21.0,23.7,16.2,,146.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kassim Osgood,JAX,WR,30.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,6.0,60.0,10.0,1.0,,,12.0,18.0,18.0,15.0,,144.0,
Ben Patrick,ARI,TE,26.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,15.0,123.0,8.2,0.0,,,12.0,26.0,29.8,18.8,,56.0,
Robert Royal,CLE,WR,31.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,5.0,56.0,11.2,1.0,,,12.0,17.0,16.6,14.1,,148.0,
James Starks,GNB,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,101.0,3.48,0.0,4.0,2.0,15.0,7.5,0.0,,,12.0,14.0,16.6,12.6,,103.0,
Mark Brunell,NYJ,QB,40.0,2.0,0.0,7.0,13.0,117.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,11.0,11.0,11.7,11.7,,56.0,
John Conner,NYJ,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,44.0,5.5,1.0,4.0,2.0,9.0,4.5,0.0,,,11.0,13.0,13.3,12.3,,104.0,
James Davis,2TM,RB,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,60.0,3.16,0.0,5.0,4.0,45.0,11.25,0.0,,,11.0,15.0,14.5,12.5,,107.0,
Dennis Dixon,PIT,QB,25.0,2.0,2.0,22.0,32.0,254.0,0.0,1.0,5.0,32.0,6.4,0.0,0.0,0.0,0.0,,0.0,,,11.0,9.0,11.4,10.4,,55.0,
Kevin Faulk,NWE,RB,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,5.63,0.0,10.0,6.0,62.0,10.33,0.0,,,11.0,17.0,16.7,13.7,,106.0,
Chris Gronkowski,DAL,RB,24.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.4,0.0,14.0,7.0,35.0,5.0,1.0,,,11.0,18.0,18.2,14.7,,105.0,
Jonathan Stupar,BUF,TE,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,12.0,111.0,9.25,0.0,,,11.0,22.0,25.6,16.1,,57.0,
Tiquan Underwood,JAX,WR,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,8.0,111.0,13.88,0.0,,,11.0,19.0,22.1,15.1,,149.0,
Roydell Williams,WAS,WR,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,8.0,109.0,13.63,0.0,,,11.0,19.0,21.9,14.9,,150.0,
Aaron Brown,DET,RB,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,58.0,3.41,0.0,13.0,8.0,45.0,5.63,0.0,,,10.0,18.0,18.3,14.3,,109.0,
James Casey,HOU,TE,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,8.0,98.0,12.25,0.0,,,10.0,18.0,17.8,13.8,,59.0,
Julian Edelman,NWE,WR,24.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,14.0,7.0,86.0,12.29,0.0,,,10.0,16.0,22.5,18.5,,154.0,
Heath Evans,NOR,RB,32.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,11.0,7.0,41.0,5.86,1.0,,,10.0,17.0,17.3,13.8,,110.0,
Ahmard Hall,TEN,RB,31.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,15.0,100.0,6.67,0.0,,,10.0,25.0,28.1,17.6,,112.0,
Will Heller,DET,TE,29.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,37.0,9.25,1.0,,,10.0,14.0,13.7,11.7,,60.0,
Johnnie Lee Higgins,OAK,WR,27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,10.0,103.0,10.3,0.0,,,10.0,20.0,23.3,15.3,,151.0,
Stefan Logan,DET,WR,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,95.0,6.33,0.0,1.0,0.0,0.0,,0.0,,,10.0,8.0,14.5,13.5,,156.0,
